NReq	NNode	NDomain	Time(ms)
1179	10	31	8.37984
1181	10	31	8.4007
1183	10	31	8.4423
1185	10	31	8.45792
1187	10	31	8.50006
1189	10	31	8.52898
1191	10	31	8.5576
1193	10	31	8.56333
1195	10	31	8.59572
1197	10	31	8.62333
1199	10	31	8.66487
1201	10	31	8.67355
1203	10	31	8.73306
1205	10	31	8.72567
1207	10	31	8.79145
1209	10	31	8.81054
1211	10	31	8.82722
1213	10	31	8.84372
1215	10	31	8.88305
1217	10	31	8.94397
1219	10	31	8.9611
1221	10	31	8.97328
1223	10	31	9.01113
1225	10	31	9.0234
1227	10	31	9.05891
1229	10	31	9.07584
1231	10	31	9.12526
1233	10	31	9.17251
1235	10	31	9.14925
1237	10	31	9.2963
1239	10	31	9.25002
1241	10	31	9.25228
1243	10	31	9.28677
1245	10	31	9.36462
1247	10	31	9.38159
1249	10	31	9.38641
1251	10	31	9.42965
1253	10	31	9.44193
1255	10	31	9.44663
1257	10	31	9.48901
1259	10	31	9.51036
1261	10	31	9.59783
1263	10	31	9.5877
1265	10	31	9.6357
1267	10	31	9.63812
1269	10	31	9.64125
1271	10	31	9.67241
1273	10	31	9.70401
1275	10	31	9.76277
1277	10	31	9.7469
1279	10	31	10.7968
1281	10	31	10.837
1283	10	31	10.799
1285	10	31	17.8864
1287	10	31	15.7412
1289	10	31	10.1295
1291	10	31	10.0513
1293	10	31	10.0661
1295	10	31	10.1705
1297	10	31	10.1468
1299	10	31	10.1505
1301	10	31	10.1932
1303	10	31	10.2072
1305	10	31	10.2826
1307	10	31	10.2872
1309	10	31	10.312
1311	10	31	10.3715
1313	10	31	10.3393
1315	10	31	10.4523
1317	10	31	10.4372
1319	10	31	10.4702
1321	10	31	10.5152
1323	10	31	10.5136
1325	10	31	10.5222
1327	10	31	10.6202
1329	10	31	10.6234
1331	10	31	10.6253
1333	10	31	10.6673
1335	10	31	10.6414
1337	10	31	10.7163
1339	10	31	10.7689
1341	10	31	10.8075
1343	10	31	10.7897
1345	10	31	10.8183
1347	10	31	10.8331
1349	10	31	10.8792
1351	10	31	10.8952
1353	10	31	10.9146
1355	10	31	10.9641
1357	10	31	10.9862
1359	10	31	11.0149
1361	10	31	11.058
1363	10	31	11.0853
1365	10	31	11.1314
1367	10	31	11.1886
1369	10	31	11.2021
1371	10	31	11.2115
1373	10	31	11.2809
1375	10	31	11.2913
1377	10	31	11.3053
1379	10	31	11.363
1381	10	31	11.3694
1383	10	31	11.4087
1385	10	31	11.4892
1387	10	31	11.5635
1389	10	31	11.5575
1391	10	31	11.5054
1393	10	31	11.6102
1395	10	31	11.6038
1397	10	31	11.6183
1399	10	31	11.6881
1401	10	31	11.6976
1403	10	31	11.7262
1405	10	31	11.8051
1407	10	31	11.8764
1409	10	31	11.8332
1411	10	31	11.8342
1413	10	31	11.9452
1415	10	31	11.9439
1417	10	31	11.9567
1419	10	31	12.0358
1421	10	31	12.1039
1423	10	31	12.0788
1425	10	31	12.1103
1427	10	31	12.2622
1429	10	31	12.2692
1431	10	31	12.2471
1433	10	31	12.2444
1435	10	31	12.3008
1437	10	31	12.3401
1439	10	31	12.3837
1441	10	31	12.3609
1443	10	31	12.4447
1445	10	31	12.4804
1447	10	31	12.5262
1449	10	31	12.5003
1451	10	31	12.554
1453	10	31	12.5691
1455	10	31	12.6161
1457	10	31	12.6003
1459	10	31	12.7355
1461	10	31	12.7196
1463	10	31	12.7201
1465	10	31	12.7477
1467	10	31	12.7928
1469	10	31	12.877
1471	10	31	12.8596
1473	10	31	12.9359
1475	10	31	12.9332
1477	10	31	13.0055
1479	10	31	13.0716
1481	10	31	13.0769
1483	10	31	13.0754
1485	10	31	13.171
1487	10	31	13.216
1489	10	31	13.2234
1491	10	31	13.3035
1493	10	31	13.2407
1495	10	31	13.3366
1497	10	31	13.3997
1499	10	31	13.4238
1501	10	31	13.4682
1503	10	31	13.4227
1505	10	31	13.6552
1507	10	31	13.6648
1509	10	31	13.676
1511	10	31	13.6186
1513	10	31	13.69
1515	10	31	13.654
1517	10	31	13.7105
1519	10	31	13.7686
1521	10	31	13.8209
1523	10	31	13.784
1525	10	31	13.8682
1527	10	31	13.8653
1529	10	31	13.9156
1531	10	31	13.9838
1533	10	31	14.0265
1535	10	31	14.1061
1537	10	31	14.1124
1539	10	31	14.0844
1541	10	31	14.1855
1543	10	31	14.2312
1545	10	31	14.3103
1547	10	31	14.3125
1549	10	31	14.3495
1551	10	31	14.3672
1553	10	31	14.3859
1555	10	31	14.4821
1557	10	31	14.4827
1559	10	31	14.5337
1561	10	31	14.5828
1563	10	31	14.6643
1565	10	31	14.7247
1567	10	31	14.7875
1569	10	31	14.7888
1571	10	31	14.8316
1573	10	31	14.8893
1575	10	31	14.9403
1577	10	31	14.9562
1579	10	31	15.0193
1581	10	31	14.9821
1583	10	31	15.0356
1585	10	31	15.0501
1587	10	31	15.0849
1589	10	31	15.1299
1591	10	31	15.2125
1593	10	31	15.2615
1595	10	31	15.2922
1597	10	31	15.3032
1599	10	31	15.3792
1601	10	31	15.3855
1603	10	31	15.4596
1605	10	31	15.4784
1607	10	31	15.5446
1609	10	31	15.5572
1611	10	31	15.6698
1613	10	31	15.671
1615	10	31	15.6675
1617	10	31	15.7078
1619	10	31	15.7266
1621	10	31	15.7716
1623	10	31	15.8066
1625	10	31	15.8678
1627	10	31	15.8845
1629	10	31	15.9158
1631	10	31	15.9709
1633	10	31	16.0365
1635	10	31	16.0629
1637	10	31	16.1
1639	10	31	16.1863
1641	10	31	16.2608
1643	10	31	16.2701
1645	10	31	16.2872
1647	10	31	16.3031
1649	10	31	16.3443
1651	10	31	16.3927
1653	10	31	16.434
1655	10	31	16.471
1657	10	31	16.5244
1659	10	31	16.5499
1661	10	31	16.5816
1663	10	31	16.6145
1665	10	31	16.6968
1667	10	31	16.9329
1669	10	31	16.9492
1671	10	31	17.0131
1673	10	31	17.0535
1675	10	31	17.1226
1677	10	31	17.1199
1679	10	31	17.1733
1681	10	31	17.1995
1683	10	31	17.2233
1685	10	31	17.2992
1687	10	31	17.3183
1689	10	31	17.2474
1691	10	31	17.3248
1693	10	31	17.3965
1695	10	31	17.4932
1697	10	31	17.5505
1699	10	31	17.6777
1701	10	31	17.6422
1703	10	31	17.7042
1705	10	31	17.7383
1707	10	31	17.7277
1709	10	31	17.8106
1711	10	31	17.8114
1713	10	31	17.8566
1715	10	31	17.8897
1717	10	31	17.9506
1719	10	31	17.9544
1721	10	31	18.0863
1723	10	31	18.0661
1725	10	31	18.0937
1727	10	31	18.1477
1729	10	31	18.2447
1731	10	31	18.1977
1733	10	31	18.31
1735	10	31	18.3429
1737	10	31	18.3673
1739	10	31	18.3837
1741	10	31	18.4027
1743	10	31	18.4391
1745	10	31	18.5017
1747	10	31	18.6224
1749	10	31	18.5934
1751	10	31	18.6338
1753	10	31	18.7717
1755	10	31	19.1024
1757	10	31	19.3765
1759	10	31	19.069
1761	10	31	19.0657
1763	10	31	18.9029
1765	10	31	18.9539
1767	10	31	18.9788
1769	10	31	19.0459
1771	10	31	19.2173
1773	10	31	19.1044
1775	10	31	19.1715
1777	10	31	19.2049
1779	10	31	19.249
1781	10	31	19.2903
1783	10	31	0.672311
1785	10	31	19.5261
1787	10	31	19.4669
1789	10	31	19.5275
1791	10	31	19.5762
1793	10	31	19.5933
1795	10	31	19.6197
1797	10	31	19.686
1799	10	31	19.6977
1801	10	31	19.6981
1803	10	31	19.8016
1805	10	31	19.8147
1807	10	31	19.9962
1809	10	31	19.9704
1811	10	31	20.0212
1813	10	31	28.1406
1815	10	31	20.7296
1817	10	31	20.4057
1819	10	31	20.1096
1821	10	31	20.1083
1823	10	31	20.0964
1825	10	31	20.1724
1827	10	31	20.1511
1829	10	31	20.176
1831	10	31	20.2137
1833	10	31	20.182
1835	10	31	20.2369
1837	10	31	20.4268
1839	10	31	20.3797
1841	10	31	20.4049
1843	10	31	20.4495
1845	10	31	20.4778
1847	10	31	20.5415
1849	10	31	20.5624
1851	10	31	20.641
1853	10	31	20.7124
1855	10	31	20.8327
1857	10	31	20.8719
1859	10	31	20.958
1861	10	31	20.9043
1863	10	31	20.964
1865	10	31	21.0032
1867	10	31	20.9722
1869	10	31	21.0236
1871	10	31	21.1305
1873	10	31	21.1957
1875	10	31	21.1321
1877	10	31	21.164
1879	10	31	21.1989
1881	10	31	21.3067
1883	10	31	21.2805
1885	10	31	21.3674
1887	10	31	21.4359
1889	10	31	21.4379
1891	10	31	21.5201
1893	10	31	21.5685
1895	10	31	21.5661
1897	10	31	21.582
1899	10	31	21.7379
1901	10	31	21.8247
1903	10	31	21.9118
1905	10	31	21.8855
1907	10	31	21.91
1909	10	31	21.9603
1911	10	31	22.6947
1913	10	31	22.5997
1915	10	31	22.4955
1917	10	31	22.4183
1919	10	31	22.3591
1921	10	31	22.3586
1923	10	31	22.3413
1925	10	31	22.3772
1927	10	31	22.4001
1929	10	31	22.477
1931	10	31	22.49
1933	10	31	22.5851
1935	10	31	22.62
1937	10	31	22.6283
1939	10	31	22.682
1941	10	31	22.7039
1943	10	31	22.7371
1945	10	31	22.7959
1947	10	31	22.9651
1949	10	31	22.9678
1951	10	31	22.9912
1953	10	31	23.0287
1955	10	31	23.1004
1957	10	31	23.1289
1959	10	31	23.1544
1961	10	31	23.2062
1963	10	31	23.2426
1965	10	31	23.2593
1967	10	31	23.3374
1969	10	31	23.3762
1971	10	31	23.5089
1973	10	31	23.4735
1975	10	31	23.5262
1977	10	31	23.6191
1979	10	31	23.6379
1981	10	31	23.669
1983	10	31	23.7055
1985	10	31	23.7436
1987	10	31	23.8191
1989	10	31	23.928
1991	10	31	24.031
1993	10	31	24.0009
1995	10	31	24.0769
1997	10	31	24.1294
1999	10	31	24.1456
1	10	61	0.01755
3	10	61	0.02323
5	10	61	0.02705
7	10	61	0.03016
9	10	61	0.03482
11	10	61	0.03848
13	10	61	0.04036
15	10	61	0.04264
17	10	61	0.04628
19	10	61	0.048311
21	10	61	0.05167
23	10	61	0.05432
25	10	61	0.05687
27	10	61	0.0593
29	10	61	0.0597
31	10	61	0.0628
33	10	61	0.07223
35	10	61	0.07184
37	10	61	0.07483
39	10	61	0.06862
41	10	61	0.08713
43	10	61	0.08909
45	10	61	0.08946
47	10	61	0.09724
49	10	61	0.10088
51	10	61	0.10307
53	10	61	0.10734
55	10	61	0.11341
57	10	61	0.12154
59	10	61	0.12265
61	10	61	0.13014
63	10	61	0.133991
65	10	61	0.14211
67	10	61	0.13712
69	10	61	0.12682
71	10	61	0.146781
73	10	61	0.14285
75	10	61	0.15315
77	10	61	0.1596
79	10	61	0.14098
81	10	61	0.14688
83	10	61	0.17226
85	10	61	0.1605
87	10	61	0.17142
89	10	61	0.183001
91	10	61	0.17117
93	10	61	0.17634
95	10	61	0.177601
97	10	61	0.17954
99	10	61	0.18154
101	10	61	0.184291
103	10	61	0.19355
105	10	61	0.199921
107	10	61	0.19688
109	10	61	0.18892
111	10	61	0.16181
113	10	61	0.166331
115	10	61	0.1616
117	10	61	0.16949
119	10	61	0.17051
121	10	61	0.19183
123	10	61	0.17497
125	10	61	0.18565
127	10	61	0.185721
129	10	61	0.19637
131	10	61	0.20416
133	10	61	0.202081
135	10	61	0.20029
137	10	61	0.20811
139	10	61	0.212811
141	10	61	0.2146
143	10	61	0.21715
145	10	61	0.220121
147	10	61	0.23057
149	10	61	0.23569
151	10	61	0.242961
153	10	61	0.24127
155	10	61	0.25238
157	10	61	0.256871
159	10	61	0.25372
161	10	61	0.258771
163	10	61	0.26076
165	10	61	0.26785
167	10	61	0.273231
169	10	61	0.30714
171	10	61	0.287051
173	10	61	0.28715
175	10	61	0.29488
177	10	61	0.300241
179	10	61	0.29986
181	10	61	0.313691
183	10	61	0.34903
185	10	61	0.328011
187	10	61	0.32399
189	10	61	0.327921
191	10	61	0.33493
193	10	61	0.337071
195	10	61	0.3428
197	10	61	0.351471
199	10	61	0.359261
201	10	61	0.36308
203	10	61	0.36322
205	10	61	0.375391
207	10	61	0.385491
209	10	61	0.39037
211	10	61	0.449961
213	10	61	0.39697
215	10	61	0.405901
217	10	61	0.40717
219	10	61	0.410181
221	10	61	0.42396
223	10	61	0.43074
225	10	61	0.611671
227	10	61	0.764971
229	10	61	0.479971
231	10	61	0.47423
233	10	61	0.530571
235	10	61	0.47103
237	10	61	0.48803
239	10	61	0.493881
241	10	61	0.54006
243	10	61	0.51233
245	10	61	0.609991
247	10	61	0.513571
249	10	61	0.61396
251	10	61	0.519441
253	10	61	0.544201
255	10	61	0.551111
257	10	61	0.565131
259	10	61	0.612401
261	10	61	0.610101
263	10	61	0.612551
265	10	61	0.607721
267	10	61	0.625301
269	10	61	0.641211
271	10	61	0.64051
273	10	61	0.67084
275	10	61	0.665611
277	10	61	0.641671
279	10	61	0.620941
281	10	61	0.632971
283	10	61	0.642501
285	10	61	0.6509
287	10	61	0.655711
289	10	61	0.665101
291	10	61	0.663201
293	10	61	0.702071
295	10	61	0.688451
297	10	61	0.697321
299	10	61	0.70011
301	10	61	0.715311
303	10	61	0.719541
305	10	61	0.771401
307	10	61	0.768172
309	10	61	0.800971
311	10	61	0.790811
313	10	61	0.804801
315	10	61	0.798561
317	10	61	0.771101
319	10	61	0.862281
321	10	61	0.777981
323	10	61	0.787051
325	10	61	0.804841
327	10	61	0.806861
329	10	61	0.812601
331	10	61	0.824971
333	10	61	0.835061
335	10	61	0.844641
337	10	61	0.844571
339	10	61	0.859761
341	10	61	0.863591
343	10	61	0.877081
345	10	61	0.875321
347	10	61	0.901161
349	10	61	0.900531
351	10	61	0.908351
353	10	61	0.958441
355	10	61	0.922301
357	10	61	0.929771
359	10	61	0.952291
361	10	61	0.950221
363	10	61	0.958322
365	10	61	0.968611
367	10	61	0.978491
369	10	61	0.987901
371	10	61	0.994821
373	10	61	1.00559
375	10	61	1.06121
377	10	61	1.03762
379	10	61	1.04599
381	10	61	1.04587
383	10	61	1.0593
385	10	61	1.06596
387	10	61	1.07308
389	10	61	1.07644
391	10	61	1.10675
393	10	61	1.11938
395	10	61	1.12234
397	10	61	1.12462
399	10	61	1.13291
401	10	61	1.14464
403	10	61	1.16313
405	10	61	1.15891
407	10	61	1.17986
409	10	61	1.17849
411	10	61	1.19877
413	10	61	1.21552
415	10	61	1.2207
417	10	61	1.22969
419	10	61	1.25931
421	10	61	1.25027
423	10	61	1.26869
425	10	61	1.2786
427	10	61	1.29264
429	10	61	1.2869
431	10	61	1.29491
433	10	61	1.31699
435	10	61	1.32475
437	10	61	1.32772
439	10	61	1.33653
441	10	61	1.35915
443	10	61	1.35954
445	10	61	1.36641
447	10	61	1.38915
449	10	61	1.39325
451	10	61	1.47212
453	10	61	1.42695
455	10	61	1.42844
457	10	61	1.4548
459	10	61	1.44853
461	10	61	1.45767
463	10	61	1.46793
465	10	61	1.4959
467	10	61	1.48113
469	10	61	1.50103
471	10	61	1.51902
473	10	61	1.5237
475	10	61	1.54162
477	10	61	1.55074
479	10	61	1.57565
481	10	61	1.57793
483	10	61	1.58191
485	10	61	1.6977
487	10	61	1.68264
489	10	61	1.62002
491	10	61	1.70795
493	10	61	1.72447
495	10	61	1.74478
497	10	61	1.67632
499	10	61	1.75163
501	10	61	1.7276
503	10	61	1.78575
505	10	61	1.74718
507	10	61	1.78407
509	10	61	1.79689
511	10	61	1.80041
513	10	61	1.81395
515	10	61	1.83015
517	10	61	1.80751
519	10	61	1.8942
521	10	61	1.868
523	10	61	1.86843
525	10	61	1.89369
527	10	61	1.93057
529	10	61	1.90689
531	10	61	1.93315
533	10	61	1.93199
535	10	61	1.93444
537	10	61	1.96715
539	10	61	1.97327
541	10	61	1.99695
543	10	61	2.01055
545	10	61	1.99094
547	10	61	2.03303
549	10	61	2.04166
551	10	61	2.03842
553	10	61	2.06755
555	10	61	2.06995
557	10	61	2.08538
559	10	61	2.09474
561	10	61	2.12032
563	10	61	2.14181
565	10	61	2.15044
567	10	61	2.13613
569	10	61	2.18526
571	10	61	2.19028
573	10	61	2.19966
575	10	61	2.20952
577	10	61	2.23445
579	10	61	2.24092
581	10	61	2.24674
583	10	61	2.28097
585	10	61	2.25619
587	10	61	2.30278
589	10	61	2.30769
591	10	61	2.31709
593	10	61	2.32973
595	10	61	2.32305
597	10	61	2.35646
599	10	61	2.37084
601	10	61	2.38602
603	10	61	2.3929
605	10	61	2.41767
607	10	61	2.43746
609	10	61	2.44984
611	10	61	2.46398
613	10	61	2.4665
615	10	61	2.49702
617	10	61	2.50088
619	10	61	2.52909
621	10	61	2.50921
623	10	61	2.54108
625	10	61	2.57069
627	10	61	2.58256
629	10	61	2.59611
631	10	61	2.61144
633	10	61	2.62972
635	10	61	2.61603
637	10	61	2.6728
639	10	61	2.66963
641	10	61	2.69254
643	10	61	2.72161
645	10	61	2.70819
647	10	61	2.71702
649	10	61	2.76512
651	10	61	2.76124
653	10	61	2.78503
655	10	61	2.80228
657	10	61	2.81407
659	10	61	2.82296
661	10	61	2.91828
663	10	61	2.86865
665	10	61	2.89506
667	10	61	2.90656
669	10	61	3.40086
671	10	61	3.31553
673	10	61	3.09973
675	10	61	3.0929
677	10	61	3.3177
679	10	61	3.24386
681	10	61	3.21689
683	10	61	3.22873
685	10	61	3.24333
687	10	61	3.41551
689	10	61	3.24074
691	10	61	3.17756
693	10	61	3.15514
695	10	61	3.24432
697	10	61	3.3801
699	10	61	3.18105
701	10	61	3.20969
703	10	61	3.20808
705	10	61	3.22575
707	10	61	3.38693
709	10	61	3.25191
711	10	61	3.29312
713	10	61	3.29156
715	10	61	3.31234
717	10	61	3.5179
719	10	61	3.34236
721	10	61	3.40177
723	10	61	3.43643
725	10	61	3.47873
727	10	61	3.69028
729	10	61	3.51621
731	10	61	3.48745
733	10	61	3.43845
735	10	61	3.46592
737	10	61	3.65926
739	10	61	3.50908
741	10	61	3.50933
743	10	61	3.52897
745	10	61	3.80639
747	10	61	4.39225
749	10	61	3.68082
751	10	61	3.70916
753	10	61	3.90634
755	10	61	3.75008
757	10	61	3.70561
759	10	61	3.77872
761	10	61	3.95708
763	10	61	3.81266
765	10	61	3.84324
767	10	61	3.847
769	10	61	3.77884
771	10	61	3.88182
773	10	61	3.87909
775	10	61	3.89811
777	10	61	3.93773
779	10	61	3.94863
781	10	61	3.95142
783	10	61	3.98124
785	10	61	4.0085
787	10	61	4.03927
789	10	61	4.0426
791	10	61	4.05092
793	10	61	4.08569
795	10	61	4.09202
797	10	61	4.11166
799	10	61	4.1193
801	10	61	4.14294
803	10	61	4.18656
805	10	61	4.19215
807	10	61	4.20515
809	10	61	4.2355
811	10	61	4.21313
813	10	61	4.2538
815	10	61	4.27123
817	10	61	4.30545
819	10	61	4.30935
821	10	61	4.34934
823	10	61	4.35511
825	10	61	4.3964
827	10	61	4.39649
829	10	61	4.41483
831	10	61	4.42573
833	10	61	4.4591
835	10	61	4.49177
837	10	61	4.51301
839	10	61	4.52357
841	10	61	4.55827
843	10	61	4.55717
845	10	61	4.58018
847	10	61	4.60222
849	10	61	4.61628
851	10	61	4.63486
853	10	61	4.66046
855	10	61	4.68742
857	10	61	4.6844
859	10	61	4.71942
861	10	61	4.73728
863	10	61	4.75677
865	10	61	4.78828
867	10	61	4.78984
869	10	61	4.82435
871	10	61	4.84152
873	10	61	4.85584
875	10	61	4.89999
877	10	61	4.9207
879	10	61	4.94466
881	10	61	4.94423
883	10	61	4.96837
885	10	61	4.99526
887	10	61	4.98891
889	10	61	5.05249
891	10	61	5.06526
893	10	61	5.08037
895	10	61	5.10529
897	10	61	5.12338
899	10	61	5.14881
901	10	61	5.16995
903	10	61	5.2261
905	10	61	5.21153
907	10	61	5.22268
909	10	61	5.26205
911	10	61	5.2321
913	10	61	5.30541
915	10	61	5.3295
917	10	61	5.2966
919	10	61	5.35856
921	10	61	5.37295
923	10	61	5.38818
925	10	61	5.41817
927	10	61	5.42187
929	10	61	5.46124
931	10	61	5.47972
933	10	61	5.48092
935	10	61	5.50874
937	10	61	5.54489
939	10	61	5.57087
941	10	61	5.58738
943	10	61	5.60215
945	10	61	5.61717
947	10	61	5.65343
949	10	61	5.66976
951	10	61	5.698
953	10	61	5.70701
955	10	61	5.71775
957	10	61	5.81667
959	10	61	5.80079
961	10	61	5.82175
963	10	61	5.89669
965	10	61	5.94522
967	10	61	5.94442
969	10	61	5.99455
971	10	61	6.00619
973	10	61	5.94427
975	10	61	5.98211
977	10	61	6.00087
979	10	61	5.99677
981	10	61	6.03744
983	10	61	6.06474
985	10	61	6.10281
987	10	61	6.07742
989	10	61	6.13776
991	10	61	6.15964
993	10	61	6.18636
995	10	61	6.20177
997	10	61	6.25021
999	10	61	6.26672
1001	10	61	6.27906
1003	10	61	6.30952
1005	10	61	6.32201
1007	10	61	6.36455
1009	10	61	6.35527
1011	10	61	6.40619
1013	10	61	6.43392
1015	10	61	6.41208
1017	10	61	6.43654
1019	10	61	6.48553
1021	10	61	6.52166
1023	10	61	6.53062
1025	10	61	6.58432
1027	10	61	6.61283
1029	10	61	6.60434
1031	10	61	6.62735
1033	10	61	6.64744
1035	10	61	6.66656
1037	10	61	6.69833
1039	10	61	6.71348
1041	10	61	6.771
1043	10	61	6.78215
1045	10	61	6.76546
1047	10	61	6.82168
1049	10	61	6.80568
1051	10	61	6.84137
1053	10	61	7.72641
1055	10	61	6.92596
1057	10	61	7.00991
1059	10	61	7.02665
1061	10	61	7.09772
1063	10	61	7.049
1065	10	61	7.16978
1067	10	61	7.13422
1069	10	61	7.14917
1071	10	61	7.17771
1073	10	61	7.1205
1075	10	61	7.13183
1077	10	61	7.15161
1079	10	61	7.22047
1081	10	61	7.20504
1083	10	61	7.26753
1085	10	61	7.28465
1087	10	61	7.65067
1089	10	61	7.39373
1091	10	61	7.48113
1093	10	61	7.4556
1095	10	61	7.4222
1097	10	61	7.46794
1099	10	61	7.47913
1101	10	61	7.48471
1103	10	61	7.61119
1105	10	61	7.59855
1107	10	61	7.6703
1109	10	61	7.67392
1111	10	61	7.71639
1113	10	61	7.72353
1115	10	61	7.73511
1117	10	61	7.76189
1119	10	61	7.8494
1121	10	61	7.74745
1123	10	61	7.82314
1125	10	61	7.78715
1127	10	61	7.9529
1129	10	61	7.91714
1131	10	61	8.00313
1133	10	61	7.95412
1135	10	61	8.06707
1137	10	61	8.05087
1139	10	61	8.08517
1141	10	61	8.08527
1143	10	61	8.13943
1145	10	61	8.15452
1147	10	61	8.18301
1149	10	61	8.18374
1151	10	61	8.26728
1153	10	61	8.2231
1155	10	61	8.2955
1157	10	61	8.35645
1159	10	61	8.46561
1161	10	61	8.44169
1163	10	61	9.28979
1165	10	61	9.02767
1167	10	61	9.02184
1169	10	61	8.98031
1171	10	61	8.70042
1173	10	61	8.69704
1175	10	61	8.62318
1177	10	61	8.58297
1179	10	61	8.65536
1181	10	61	8.82567
1183	10	61	8.63725
1185	10	61	8.98134
1187	10	61	8.76054
1189	10	61	9.02762
1191	10	61	8.88514
1193	10	61	8.87381
1195	10	61	9.07821
1197	10	61	8.9584
1199	10	61	9.1158
1201	10	61	8.84751
1203	10	61	9.3386
1205	10	61	8.98248
1207	10	61	9.24068
1209	10	61	9.04
1211	10	61	9.30176
1213	10	61	9.23961
1215	10	61	9.22507
1217	10	61	9.37817
1219	10	61	9.2132
1221	10	61	9.40284
1223	10	61	9.25418
1225	10	61	9.48092
1227	10	61	9.27349
1229	10	61	9.33034
1231	10	61	9.40744
1233	10	61	9.64244
1235	10	61	9.61682
1237	10	61	9.44814
1239	10	61	9.65051
1241	10	61	9.56694
1243	10	61	9.41394
1245	10	61	9.95123
1247	10	61	10.6839
1249	10	61	9.99869
1251	10	61	9.58392
1253	10	61	9.56621
1255	10	61	9.72718
1257	10	61	9.66763
1259	10	61	9.7531
1261	10	61	9.66702
1263	10	61	9.82393
1265	10	61	9.92291
1267	10	61	9.82447
1269	10	61	9.97946
1271	10	61	9.81583
1273	10	61	10.4756
1275	10	61	10.2043
1277	10	61	10.1285
1279	10	61	10.0729
1281	10	61	9.97259
1283	10	61	10.0756
1285	10	61	10.27
1287	10	61	10.0944
1289	10	61	10.2514
1291	10	61	10.2921
1293	10	61	10.2245
1295	10	61	10.5384
1297	10	61	10.4336
1299	10	61	10.4642
1301	10	61	10.5406
1303	10	61	10.3154
1305	10	61	10.5155
1307	10	61	10.5817
1309	10	61	10.4562
1311	10	61	10.6832
1313	10	61	10.5268
1315	10	61	10.5281
1317	10	61	10.7325
1319	10	61	10.5683
1321	10	61	10.7559
1323	10	61	10.8932
1325	10	61	10.6646
1327	10	61	10.878
1329	10	61	10.921
1331	10	61	10.7634
1333	10	61	10.9097
1335	10	61	10.9876
1337	10	61	10.9175
1339	10	61	11.02
1341	10	61	11.0543
1343	10	61	11.4731
1345	10	61	12.135
1347	10	61	11.6133
1349	10	61	11.3713
1351	10	61	11.1471
1353	10	61	11.0859
1355	10	61	11.0393
1357	10	61	11.1236
1359	10	61	11.1778
1361	10	61	11.2202
1363	10	61	11.2778
1365	10	61	11.2995
1367	10	61	11.3842
1369	10	61	11.3468
1371	10	61	11.9126
1373	10	61	12.0949
1375	10	61	11.9112
1377	10	61	11.5171
1379	10	61	11.5383
1381	10	61	11.499
1383	10	61	11.7231
1385	10	61	11.6803
1387	10	61	11.6271
1389	10	61	11.7796
1391	10	61	11.6638
1393	10	61	11.7622
1395	10	61	11.7651
1397	10	61	11.8119
1399	10	61	11.8694
1401	10	61	12.4327
1403	10	61	12.5979
1405	10	61	12.4487
1407	10	61	12.0282
1409	10	61	11.9605
1411	10	61	12.0397
1413	10	61	12.0657
1415	10	61	12.0485
1417	10	61	12.0844
1419	10	61	12.1273
1421	10	61	12.1623
1423	10	61	12.2079
1425	10	61	12.2039
1427	10	61	12.2856
1429	10	61	12.3129
1431	10	61	12.3664
1433	10	61	12.3356
1435	10	61	12.3992
1437	10	61	12.41
1439	10	61	12.5247
1441	10	61	12.4779
1443	10	61	12.5892
1445	10	61	12.6531
1447	10	61	12.6934
1449	10	61	12.6386
1451	10	61	12.6978
1453	10	61	12.7518
1455	10	61	12.7833
1457	10	61	12.8043
1459	10	61	12.873
1461	10	61	12.9084
1463	10	61	12.9782
1465	10	61	13.0867
1467	10	61	12.9878
1469	10	61	13.6082
1471	10	61	0.768071
1473	10	61	14.1423
1475	10	61	13.8204
1477	10	61	13.6356
1479	10	61	13.2207
1481	10	61	13.6719
1483	10	61	13.7069
1485	10	61	13.7781
1487	10	61	13.3259
1489	10	61	13.3616
1491	10	61	13.3307
1493	10	61	13.3996
1495	10	61	13.4592
1497	10	61	13.4811
1499	10	61	13.5848
1501	10	61	13.528
1503	10	61	13.6245
1505	10	61	13.6436
1507	10	61	13.7007
1509	10	61	13.655
1511	10	61	13.7873
1513	10	61	13.6963
1515	10	61	13.8138
1517	10	61	13.8854
1519	10	61	13.8732
1521	10	61	13.8792
1523	10	61	14.1064
1525	10	61	13.9454
1527	10	61	14.0568
1529	10	61	14.063
1531	10	61	14.0936
1533	10	61	14.133
1535	10	61	14.2475
1537	10	61	14.2306
1539	10	61	14.293
1541	10	61	14.2892
1543	10	61	14.3458
1545	10	61	14.3716
1547	10	61	14.4176
1549	10	61	14.4514
1551	10	61	14.5292
1553	10	61	14.4866
1555	10	61	14.5704
1557	10	61	15.2437
1559	10	61	15.0096
1561	10	61	14.8553
1563	10	61	14.8795
1565	10	61	14.8568
1567	10	61	14.8657
1569	10	61	14.9317
1571	10	61	14.8957
1573	10	61	14.8642
1575	10	61	15.0185
1577	10	61	14.9917
1579	10	61	15.0404
1581	10	61	15.1064
1583	10	61	15.1353
1585	10	61	15.1353
1587	10	61	15.1947
1589	10	61	15.249
1591	10	61	15.4359
1593	10	61	15.3943
1595	10	61	15.4192
1597	10	61	15.4893
1599	10	61	15.5414
