N	Time(ms)
500	0.100291
500	0.10378
501	0.116711
501	0.124181
501	0.10175
501	0.135471
502	0.11313
502	0.105291
502	0.10033
502	0.104801
503	0.10747
503	0.106531
503	0.10006
503	0.102161
504	0.10718
504	0.10615
504	0.100521
504	0.10406
505	0.108541
505	0.11013
505	0.100691
505	0.10195
506	0.109301
506	0.10791
506	0.101951
506	0.10548
507	0.109911
507	0.10843
507	0.111021
507	0.11028
508	0.096041
508	0.08349
508	0.079321
508	0.08586
509	0.101451
509	0.11418
509	0.105181
509	0.10674
510	0.112971
510	0.11058
510	0.105071
510	0.10934
511	0.132061
511	0.115121
511	0.10672
511	0.111141
512	0.11341
512	0.111051
512	0.10477
512	0.115641
513	0.03596
513	0.03058
513	0.027051
513	0.02632
514	0.02817
514	0.03615
514	0.02831
514	0.02791
515	0.02871
515	0.02886
515	0.02672
515	0.02685
516	0.02885
516	0.0285
516	0.0269
516	0.02763
517	0.0604
517	0.04398
517	0.03658
517	0.034771
518	0.0436
518	0.04307
518	0.03681
518	0.04093
519	0.038581
519	0.03856
519	0.03477
519	0.03528
520	0.0379
520	0.036811
520	0.03475
520	0.03611
521	0.03951
521	0.04094
521	0.03557
521	0.034891
522	0.03883
522	0.03854
522	0.03569
522	0.03629
523	0.038281
523	0.03988
523	0.03572
523	0.03639
524	0.03873
524	0.039561
524	0.03612
524	0.03706
525	0.04016
525	0.03992
525	0.03576
525	0.035591
526	0.06622
526	0.03862
526	0.032041
526	0.0305
527	0.03382
527	0.0317
527	0.02898
527	0.03183
528	0.0327
528	0.03124
528	0.02914
528	0.02869
529	0.03137
529	0.03049
529	0.03196
529	0.031261
530	0.03211
530	0.03085
530	0.02877
530	0.03223
531	0.03631
531	0.033381
531	0.03041
531	0.02979
532	0.03223
532	0.03028
532	0.02864
532	0.03125
533	0.037341
533	0.03501
533	0.03111
533	0.02994
534	0.03268
534	0.03183
534	0.029261
534	0.03136
535	0.03315
535	0.03156
535	0.02966
535	0.03028
536	0.03828
536	0.02875
536	0.02362
536	0.02234
537	0.02507
537	0.02396
537	0.02193
537	0.02381
538	0.028051
538	0.02561
538	0.02267
538	0.02314
539	0.02433
539	0.03159
539	0.02911
539	0.02911
540	0.032061
540	0.03078
540	0.02875
540	0.03008
541	0.03699
541	0.03519
541	0.031081
541	0.0303
542	0.04336
542	0.03385
542	0.03032
542	0.02968
543	0.032831
543	0.03217
543	0.02956
543	0.03076
544	0.03808
544	0.03076
544	0.03168
544	0.03674
545	0.035481
545	0.0334
545	0.03013
545	0.02993
546	0.03259
546	0.03181
546	0.02942
546	0.03159
547	0.03311
547	0.03301
547	0.0296
547	0.03036
548	0.294422
548	0.03377
548	0.03116
548	0.03039
549	0.03276
549	0.03249
549	0.029511
549	0.0298
550	0.03233
550	0.03122
550	0.02984
550	0.02949
551	0.03414
551	0.03524
551	0.03098
551	0.03086
552	0.04184
552	0.029991
552	0.0242
552	0.0241
553	0.02613
553	0.02583
553	0.02311
553	0.02273
554	0.02674
554	0.027141
554	0.02324
554	0.02282
555	0.02543
555	0.03507
555	0.03088
555	0.03099
556	0.033561
556	0.03261
556	0.03085
556	0.03061
557	0.03703
557	0.03624
557	0.032361
557	0.03188
558	0.03465
558	0.03623
558	0.03176
558	0.03137
559	0.07054
559	0.050881
559	0.04331
559	0.0437
560	0.04833
560	0.047341
560	0.04159
560	0.04125
561	0.045
561	0.04426
561	0.040161
561	0.03987
562	0.04872
562	0.04711
562	0.04233
562	0.041331
563	0.04579
563	0.04643
563	0.0418
563	0.04152
564	0.04655
564	0.04663
564	0.04197
564	0.04095
565	0.046051
565	0.04601
565	0.04211
565	0.04955
566	0.049291
566	0.04813
566	0.04246
566	0.04414
567	0.04685
567	0.04754
567	0.04195
567	0.04271
568	0.05764
568	0.048841
568	0.04248
568	0.04434
569	0.04136
569	0.031671
569	0.02575
569	0.02536
570	0.02999
570	0.03152
570	0.02597
570	0.028951
571	0.0293
571	0.03257
571	0.02523
571	0.0265
572	0.02906
572	0.039631
572	0.03387
572	0.03589
573	0.03853
573	0.0392
573	0.034391
573	0.03554
574	0.03809
574	0.04072
574	0.03441
574	0.036441
575	0.03979
575	0.04109
575	0.03501
575	0.03658
576	0.039471
576	0.04037
576	0.03451
576	0.03738
577	0.03512
577	0.033981
577	0.03119
577	0.03232
578	0.0344
578	0.03436
578	0.035981
578	0.03321
579	0.03442
579	0.03577
579	0.0326
579	0.0322
580	0.07107
580	0.05475
580	0.0447
580	0.0435
581	0.0476
581	0.04586
581	0.04144
581	0.04453
582	0.05101
582	0.046781
582	0.04244
582	0.04481
583	0.04714
583	0.057941
583	0.04355
583	0.04329
584	0.04723
584	0.048001
584	0.04302
584	0.04574
585	0.04174
585	0.03066
585	0.02612
585	0.03186
586	0.03051
586	0.028151
586	0.02532
586	0.02526
587	0.02826
587	0.02673
587	0.02451
587	0.02601
588	0.02758
588	0.025991
588	0.02448
588	0.02577
589	0.02879
589	0.02739
589	0.02487
589	0.02502
590	0.07655
590	0.05717
590	0.04768
590	0.05613
591	0.054601
591	0.05055
591	0.04531
591	0.04714
592	0.051441
592	0.04868
592	0.0446
592	0.04712
593	0.05416
593	0.05104
593	0.0457
593	0.04582
594	0.05135
594	0.05136
594	0.04618
594	0.04852
595	0.05321
595	0.0492
595	0.04574
595	0.04771
596	0.04329
596	0.033001
596	0.0274
596	0.03208
597	0.0318
597	0.02965
597	0.02607
597	0.02586
598	0.030031
598	0.02729
598	0.02559
598	0.02738
599	0.02846
599	0.03238
599	0.02616
599	0.0267
600	0.028831
600	0.02792
600	0.02579
600	0.02924
601	0.0319
601	0.02977
601	0.02699
601	0.026531
602	0.02917
602	0.02945
602	0.02631
602	0.02858
603	0.07812
603	0.061601
603	0.051
603	0.04975
604	0.06357
604	0.055901
604	0.04835
604	0.04643
605	0.05281
605	0.05119
605	0.04655
605	0.0487
606	0.051701
606	0.05063
606	0.04699
606	0.04972
607	0.057111
607	0.05645
607	0.04912
607	0.048701
608	0.05547
608	0.05562
608	0.04916
608	0.050361
609	0.0525
609	0.05304
609	0.047371
609	0.04832
610	0.06417
610	0.0577
610	0.048201
610	0.0506
611	0.05319
611	0.0514
611	0.047931
611	0.04962
612	0.05273
612	0.05296
612	0.047921
612	0.0527
613	0.05308
613	0.05228
613	0.048381
613	0.05003
614	0.05542
614	0.057331
614	0.04917
614	0.05085
615	0.04713
615	0.03915
615	0.02996
615	0.02967
616	0.038861
616	0.03375
616	0.02895
616	0.02851
617	0.03239
617	0.03393
617	0.04244
617	0.04155
618	0.0441
618	0.04523
618	0.03879
618	0.041511
619	0.04352
619	0.04512
619	0.03872
619	0.04013
620	0.043821
620	0.04484
620	0.03906
620	0.04219
621	0.04382
621	0.045041
621	0.03995
621	0.04132
622	0.04377
622	0.04417
622	0.040081
622	0.04244
623	0.04397
623	0.04696
623	0.044041
623	0.04341
624	0.04569
624	0.04998
624	0.04195
624	0.042991
625	0.06107
625	0.03973
625	0.03282
625	0.0336
626	0.03629
626	0.036221
626	0.03135
626	0.03616
627	0.03795
627	0.03533
627	0.03167
627	0.033221
628	0.03489
628	0.03658
628	0.0312
628	0.04393
629	0.051081
629	0.04898
629	0.04394
629	0.04525
630	0.048581
630	0.05111
630	0.04286
630	0.04438
631	0.048891
631	0.04973
631	0.04344
631	0.04526
632	0.074361
632	0.06089
632	0.04652
632	0.045881
633	0.06246
633	0.05105
633	0.045581
633	0.04857
634	0.0506
634	0.04977
634	0.044691
634	0.04762
635	0.05314
635	0.05217
635	0.046051
635	0.04738
636	0.05096
636	0.050761
636	0.04571
636	0.04954
637	0.05207
637	0.051641
637	0.04616
637	0.04819
638	0.074151
638	0.05737
638	0.04967
638	0.058051
639	0.05614
639	0.05374
639	0.04819
639	0.048351
640	0.05587
640	0.05882
640	0.04966
640	0.052451
641	0.0425
641	0.03831
641	0.03564
641	0.03641
642	0.040201
642	0.03833
642	0.03574
642	0.0373
643	0.03811
643	0.039541
643	0.03632
643	0.03645
644	0.03885
644	0.03917
644	0.03592
644	0.037171
645	0.04062
645	0.0404
645	0.03719
645	0.0377
646	0.040361
646	0.03898
646	0.03675
646	0.03824
647	0.03986
647	0.046721
647	0.03805
647	0.03783
648	0.04036
648	0.042481
648	0.0375
648	0.03838
649	0.04192
649	0.04067
649	0.037511
649	0.03896
650	0.046401
650	0.0363
650	0.0301
650	0.02993
651	0.03219
651	0.030771
651	0.02818
651	0.03056
652	0.03382
652	0.0316
652	0.02859
652	0.029661
653	0.03156
653	0.03373
653	0.03342
653	0.03635
654	0.041601
654	0.04049
654	0.03812
654	0.04059
655	0.04178
655	0.04224
655	0.03829
655	0.03781
656	0.04188
656	0.040731
656	0.03755
656	0.04001
657	0.0468
657	0.047071
657	0.04213
657	0.04669
658	0.04904
658	0.04871
658	0.04134
658	0.04907
659	0.04911
659	0.044221
659	0.03981
659	0.0408
660	0.04517
660	0.040821
660	0.03846
660	0.04145
661	0.04427
661	0.04264
661	0.039541
661	0.03938
662	0.04426
662	0.04278
662	0.03921
662	0.040871
663	0.04824
663	0.04197
663	0.03986
663	0.04133
664	0.043261
664	0.04239
664	0.03989
664	0.0425
665	0.0444
665	0.042161
665	0.039
665	0.03916
666	0.04402
666	0.04236
666	0.040161
666	0.0396
667	0.05048
667	0.044
667	0.040671
667	0.0416
668	0.04898
668	0.037281
668	0.0321
668	0.03979
669	0.03508
669	0.03177
669	0.037311
669	0.04041
670	0.04971
670	0.038411
670	0.03202
670	0.04236
671	0.03707
671	0.03399
671	0.03019
671	0.031821
672	0.03768
672	0.0337
672	0.03108
672	0.03346
673	0.03398
673	0.031281
673	0.02917
673	0.03053
674	0.03227
674	0.0307
674	0.02891
674	0.040111
675	0.04393
675	0.04202
675	0.03925
675	0.04172
676	0.044081
676	0.04239
676	0.03956
676	0.04161
677	0.04448
677	0.041981
677	0.03991
677	0.04
678	0.04376
678	0.04234
678	0.040111
678	0.04146
679	0.04386
679	0.04183
679	0.03994
679	0.041271
680	0.04828
680	0.04541
680	0.0418
680	0.044301
681	0.04943
681	0.03856
681	0.03207
681	0.03232
682	0.03765
682	0.04477
682	0.043761
682	0.04852
683	0.04791
683	0.04585
683	0.041551
683	0.04421
684	0.04654
684	0.04552
684	0.04235
684	0.044621
685	0.04861
685	0.04748
685	0.04266
685	0.051381
686	0.04795
686	0.04756
686	0.04314
686	0.04601
687	0.048241
687	0.04788
687	0.04298
687	0.04416
688	0.048951
688	0.04805
688	0.04391
688	0.04833
689	0.048361
689	0.04667
689	0.0429
689	0.04232
690	0.04828
690	0.049491
690	0.04493
690	0.04488
691	0.04904
691	0.048171
691	0.04375
691	0.05217
692	0.05182
692	0.049271
692	0.04393
692	0.04731
693	0.05033
693	0.04871
693	0.044871
693	0.04617
694	0.05081
694	0.05017
694	0.045931
694	0.04724
695	0.093271
695	0.07611
695	0.063221
695	0.07454
696	0.07198
696	0.067771
696	0.05994
696	0.06338
697	0.069851
697	0.06771
697	0.097761
697	0.10722
698	0.078311
698	0.06252
698	0.0518
698	0.062341
699	0.05549
699	0.05245
699	0.04812
699	0.050361
700	0.0539
700	0.05297
700	0.048431
700	0.05069
701	0.05369
701	0.05494
701	0.048971
701	0.05035
702	0.05404
702	0.054211
702	0.04855
702	0.05018
703	0.05281
703	0.056551
703	0.05125
703	0.05112
704	0.05856
704	0.05607
704	0.05041
704	0.0523
705	0.057811
705	0.05713
705	0.05167
705	0.052951
706	0.06858
706	0.06301
706	0.05407
706	0.056091
707	0.05961
707	0.054511
707	0.04022
707	0.04096
708	0.04808
708	0.058211
708	0.05299
708	0.05928
709	0.058491
709	0.05526
709	0.05159
709	0.055831
710	0.05772
710	0.05725
710	0.05265
710	0.055781
711	0.06248
711	0.05978
711	0.054401
711	0.05959
712	0.06073
712	0.060571
712	0.05463
712	0.0571
713	0.061821
713	0.05911
713	0.05517
713	0.0565
714	0.059211
714	0.05927
714	0.05391
714	0.062791
715	0.05923
715	0.05974
715	0.054751
715	0.06571
716	0.06898
716	0.059771
716	0.05609
716	0.05827
717	0.06052
717	0.060611
717	0.0557
717	0.0579
718	0.062091
718	0.06153
718	0.05707
718	0.06208
719	0.062081
719	0.06122
719	0.05713
719	0.057411
720	0.06257
720	0.06196
720	0.05793
720	0.06075
721	0.06345
721	0.06287
721	0.058021
721	0.06108
722	0.08506
722	0.074591
722	0.06092
722	0.067751
723	0.06732
723	0.06497
723	0.058421
723	0.06103
724	0.06906
724	0.066491
724	0.06002
724	0.06257
725	0.067571
725	0.06577
725	0.06072
725	0.059751
726	0.06831
726	0.06589
726	0.060041
726	0.06234
727	0.06578
727	0.063811
727	0.06136
727	0.06407
728	0.066711
728	0.065
728	0.06077
728	0.072311
729	0.06959
729	0.06666
729	0.060501
729	0.06025
730	0.06999
730	0.066301
730	0.06236
730	0.06712
731	0.06762
731	0.0704
731	0.06251
731	0.0639
732	0.067721
732	0.06661
732	0.06225
732	0.065901
733	0.0681
733	0.06988
733	0.061961
733	0.06606
734	0.076641
734	0.05606
734	0.05083
734	0.0563
735	0.056021
735	0.0518
735	0.04916
735	0.04933
736	0.052351
736	0.05065
736	0.04796
736	0.05219
737	0.069451
737	0.06566
737	0.06326
737	0.066451
738	0.06802
738	0.06655
738	0.063741
738	0.06699
739	0.06876
739	0.066781
739	0.0633
739	0.06739
740	0.07146
740	0.06893
740	0.06509
740	0.0649
741	0.071131
741	0.10084
741	0.087371
741	0.07924
742	0.083271
742	0.07219
742	0.06655
742	0.069481
743	0.067791
743	0.06391
743	0.05079
743	0.062131
744	0.0798
744	0.07419
744	0.066291
744	0.06596
745	0.07161
745	0.075271
745	0.06679
745	0.06775
746	0.072211
746	0.06929
746	0.06695
746	0.070591
747	0.0717
747	0.07235
747	0.066181
747	0.07111
748	0.07267
748	0.070591
748	0.06637
748	0.07006
749	0.072431
749	0.07144
749	0.06691
749	0.069941
750	0.07253
750	0.07956
750	0.070091
750	0.07232
751	0.07256
751	0.071391
751	0.06745
751	0.07202
752	0.076451
752	0.07304
752	0.07472
752	0.072801
753	0.07793
753	0.07545
753	0.070591
753	0.07412
754	0.076411
754	0.06007
754	0.05453
754	0.0597
755	0.060851
755	0.05545
755	0.05314
755	0.074951
756	0.07651
756	0.07304
756	0.070051
756	0.07422
757	0.07755
757	0.072171
757	0.0695
757	0.07604
758	0.076891
758	0.07283
758	0.07089
758	0.074111
759	0.0761
759	0.07354
759	0.07024
759	0.07419
760	0.07828
760	0.0728
760	0.07063
760	0.082121
761	0.08522
761	0.07397
761	0.071711
761	0.0754
762	0.0785
762	0.076001
762	0.07208
762	0.07507
763	0.078731
763	0.07919
763	0.073031
763	0.07376
764	0.0805
764	0.062271
764	0.05703
764	0.05822
765	0.06006
765	0.05805
765	0.07337
765	0.07448
766	0.091661
766	0.07885
766	0.074421
766	0.07489
767	0.07936
767	0.076131
767	0.07374
767	0.074
768	0.083851
768	0.07793
768	0.073781
768	0.07694
769	0.14165
769	0.10852
769	0.128741
769	0.12042
770	0.14263
770	0.085161
770	0.0832
770	0.115981
771	0.11769
771	0.108931
771	0.10834
771	0.111571
772	0.11368
772	0.107471
772	0.10751
772	0.110581
773	0.11276
773	0.107451
773	0.10813
773	0.110681
774	0.12299
774	0.111251
774	0.10895
774	0.120031
775	0.112671
775	0.10707
775	0.107401
775	0.1099
776	0.113681
776	0.10753
776	0.108111
776	0.10989
777	0.114181
777	0.107551
777	0.10807
777	0.110271
778	0.11406
778	0.108391
778	0.10816
778	0.114271
779	0.116211
779	0.10875
779	0.109141
779	0.11116
780	0.115381
780	0.109011
780	0.10944
780	0.112891
781	0.12009
781	0.111591
781	0.10956
781	0.111981
782	0.115221
782	0.11762
782	0.109851
782	0.10954
783	0.123501
783	0.109161
783	0.10987
783	0.112201
784	0.11572
784	0.109791
784	0.11105
784	0.112401
785	0.1153
785	0.10896
785	0.109781
785	0.11183
786	0.115841
786	0.11849
786	0.141361
786	0.122481
787	0.12456
787	0.110961
787	0.11036
787	0.11885
788	0.118571
788	0.11142
788	0.111041
788	0.11094
789	0.119611
789	0.11217
789	0.111391
789	0.11453
790	0.116691
790	0.11091
790	0.111371
790	0.11367
791	0.122161
791	0.110801
791	0.12028
791	0.116201
792	0.11731
792	0.110501
792	0.11105
792	0.111731
793	0.11752
793	0.111001
793	0.11145
793	0.114981
794	0.1181
794	0.110731
794	0.11185
794	0.118161
795	0.11772
795	0.11023
795	0.11129
795	0.11229
796	0.118681
796	0.11149
796	0.111911
796	0.1152
797	0.118081
797	0.11191
797	0.111941
797	0.11453
798	0.118281
798	0.11162
798	0.112131
798	0.11515
799	0.120801
799	0.111971
799	0.11245
799	0.115691
800	0.11909
800	0.113931
800	0.1141
800	0.116621
801	0.12511
801	0.118611
801	0.12087
801	0.124241
802	0.12119
802	0.1116
802	0.112871
802	0.11443
803	0.118981
803	0.12809
803	0.111901
803	0.11408
804	0.117161
804	0.11094
804	0.112261
804	0.11757
805	0.119151
805	0.111921
805	0.11289
805	0.113411
806	0.12091
806	0.112031
806	0.11399
806	0.115291
807	0.11857
807	0.115171
807	0.11292
807	0.113101
808	0.11872
808	0.116331
808	0.115061
808	0.11689
809	0.120451
809	0.11346
809	0.114231
809	0.123481
810	0.12256
810	0.115121
810	0.11467
810	0.116571
811	0.119971
811	0.11349
811	0.114281
811	0.11653
812	0.121121
812	0.116011
812	0.11472
812	0.118151
813	0.12272
813	0.113991
813	0.114571
813	0.11462
814	0.120621
814	0.11407
814	0.115731
814	0.121051
815	0.12315
815	0.114701
815	0.11502
815	0.117981
816	0.12125
816	0.115611
816	0.11549
816	0.118721
817	0.12105
817	0.11513
817	0.114721
817	0.11845
818	0.121651
818	0.11416
818	0.115181
818	0.11542
819	0.120881
819	0.11682
819	0.116461
819	0.12368
820	0.141981
820	0.132321
820	0.11829
820	0.120151
821	0.12273
821	0.119591
821	0.11893
821	0.119191
822	0.122801
822	0.11845
822	0.117431
822	0.11842
823	0.127161
823	0.11819
823	0.117031
823	0.12878
824	0.12438
824	0.116981
824	0.11726
824	0.119891
825	0.13357
825	0.116311
825	0.11809
825	0.119881
826	0.125231
826	0.11766
826	0.119041
826	0.12079
827	0.123391
827	0.11735
827	0.118901
827	0.12412
828	0.125061
828	0.117321
828	0.11884
828	0.120651
829	0.12561
829	0.118791
829	0.1189
829	0.124191
830	0.12542
830	0.11917
830	0.118761
830	0.11907
831	0.125851
831	0.11777
831	0.118921
831	0.11872
832	0.126791
832	0.117171
832	0.11855
832	0.120761
833	0.12043
833	0.113461
833	0.11477
833	0.116811
834	0.1292
834	0.11508
834	0.115641
834	0.11659
835	0.121741
835	0.11322
835	0.114581
835	0.117831
836	0.12246
836	0.114331
836	0.142301
836	0.13908
837	0.135901
837	0.149001
837	0.11734
837	0.121971
838	0.125541
838	0.11537
838	0.116451
838	0.11817
839	0.122181
839	0.113981
839	0.11568
839	0.118241
840	0.12443
840	0.13778
840	0.126111
840	0.125261
841	0.12521
841	0.115101
841	0.11673
841	0.116551
842	0.12596
842	0.116861
842	0.11737
842	0.106081
843	0.09207
843	0.086591
843	0.0872
843	0.092151
844	0.09243
844	0.08939
844	0.086901
844	0.08821
845	0.093201
845	0.1165
845	0.117411
845	0.11775
846	0.124811
846	0.1152
846	0.117911
846	0.120051
847	0.12487
847	0.120561
847	0.12203
847	0.120001
848	0.12388
848	0.116661
848	0.11749
848	0.117501
849	0.128631
849	0.11838
849	0.119151
849	0.12152
850	0.126411
850	0.11847
850	0.119701
850	0.12216
851	0.126211
851	0.119771
851	0.11954
851	0.121331
852	0.12632
852	0.123061
852	0.12054
852	0.120051
853	0.125851
853	0.11979
853	0.124761
853	0.12081
854	0.132261
854	0.12061
854	0.126631
854	0.166631
855	0.177721
855	0.16575
855	0.167031
855	0.171641
856	0.176841
856	0.166011
856	0.17169
856	0.171551
857	0.178501
857	0.166461
857	0.16833
857	0.1702
858	0.176181
858	0.164791
858	0.167581
858	0.17877
859	0.179161
859	0.168241
859	0.168751
859	0.168491
860	0.17612
860	0.16895
860	0.169381
860	0.170481
861	0.155111
861	0.139861
861	0.12621
861	0.125411
862	0.131561
862	0.125
862	0.123321
862	0.12829
863	0.133861
863	0.124171
863	0.12347
863	0.127301
864	0.137691
864	0.12714
864	0.124941
864	0.12202
865	0.145361
865	0.126391
865	0.12616
865	0.127121
866	0.13153
866	0.12741
866	0.125221
866	0.13039
867	0.133571
867	0.125701
867	0.13482
867	0.128461
868	0.13286
868	0.128961
868	0.1278
868	0.12834
869	0.135031
869	0.12789
869	0.126571
869	0.12927
870	0.14075
870	0.129711
870	0.12822
870	0.128481
871	0.133881
871	0.12852
871	0.127561
871	0.12959
872	0.135581
872	0.127851
872	0.12801
872	0.129521
873	0.13742
873	0.130231
873	0.128281
873	0.1299
874	0.136371
874	0.13211
874	0.130061
874	0.149651
875	0.15262
875	0.128591
875	0.143821
875	0.12928
876	0.139341
876	0.132671
876	0.13055
876	0.131301
877	0.13594
877	0.131761
877	0.128721
877	0.13277
878	0.139841
878	0.130781
878	0.13052
878	0.133381
879	0.13753
879	0.129161
879	0.130931
879	0.13123
880	0.136971
880	0.13212
880	0.128851
880	0.130771
881	0.1384
881	0.131801
881	0.13099
881	0.132221
882	0.142601
882	0.13343
882	0.131681
882	0.132541
883	0.13904
883	0.1344
883	0.131181
883	0.13371
884	0.139351
884	0.133051
884	0.132051
884	0.1334
885	0.139931
885	0.133051
885	0.13244
885	0.134421
886	0.139171
886	0.13395
886	0.132541
886	0.135401
887	0.14247
887	0.14398
887	0.143191
887	0.153121
888	0.14116
888	0.135221
888	0.10628
888	0.102691
889	0.10589
889	0.101201
889	0.10043
889	0.105491
890	0.10619
890	0.103711
890	0.11594
890	0.137111
891	0.142521
891	0.14098
891	0.136571
891	0.13746
892	0.143911
892	0.139271
892	0.13634
892	0.137021
893	0.144831
893	0.14153
893	0.137401
893	0.142071
894	0.1462
894	0.141401
894	0.137951
894	0.13976
895	0.144711
895	0.142561
895	0.13724
895	0.137681
896	0.156551
896	0.14046
896	0.138451
896	0.140441
897	0.16019
897	0.153781
897	0.154751
897	0.15781
898	0.161941
898	0.151601
898	0.153371
898	0.15392
899	0.161651
899	0.155361
899	0.15466
899	0.157131
900	0.161461
900	0.151381
900	0.15413
900	0.153351
901	0.170841
901	0.15361
901	0.155381
901	0.157641
902	0.163611
902	0.15507
902	0.155901
902	0.156441
903	0.179491
903	0.17261
903	0.170321
903	0.162111
904	0.166471
904	0.154391
904	0.15613
904	0.154771
905	0.165061
905	0.154551
905	0.15664
905	0.1585
906	0.163861
906	0.153561
906	0.155251
906	0.16317
907	0.164941
907	0.156011
907	0.157271
907	0.159611
908	0.166811
908	0.15464
908	0.157281
908	0.187271
909	0.206981
909	0.162201
909	0.162291
909	0.1616
910	0.164391
910	0.154531
910	0.170291
910	0.15679
911	0.168571
911	0.155981
911	0.157311
911	0.16121
912	0.132901
912	0.115471
912	0.11689
912	0.115641
913	0.12366
913	0.115151
913	0.11732
913	0.141871
914	0.182431
914	0.165541
914	0.15957
914	0.157621
915	0.169321
915	0.157141
915	0.15866
915	0.159641
916	0.167991
916	0.165261
916	0.15908
916	0.158011
917	0.167261
917	0.15976
917	0.160341
917	0.162431
918	0.167921
918	0.15927
918	0.160031
918	0.160211
919	0.172181
919	0.16114
919	0.161441
919	0.165881
920	0.168381
920	0.1598
920	0.159901
920	0.160881
921	0.168941
921	0.16252
921	0.162081
921	0.163521
922	0.169241
922	0.16474
922	0.162831
922	0.163951
923	0.169301
923	0.16119
923	0.163111
923	0.167241
924	0.171231
924	0.160001
924	0.16246
924	0.161201
925	0.170841
925	0.163931
925	0.162881
925	0.1645
926	0.170161
926	0.161411
926	0.162751
926	0.172191
927	0.171751
927	0.163671
927	0.16321
927	0.165301
928	0.171301
928	0.161001
928	0.166051
928	0.16376
929	0.17216
929	0.161231
929	0.162601
929	0.164161
930	0.17124
930	0.161621
930	0.163031
930	0.161461
931	0.18159
931	0.161261
931	0.163331
931	0.165071
932	0.17042
932	0.162101
932	0.163131
932	0.164601
933	0.17093
933	0.16374
933	0.164541
933	0.165851
934	0.17243
934	0.16083
934	0.163531
934	0.162831
935	0.17113
