NReq	NNode	NDomain	Time(ms)
20	200	406	2.88123
20	200	411	2.81384
20	200	416	2.81983
20	200	421	2.91787
20	200	426	2.9139
20	200	431	2.91265
20	200	436	2.95704
20	200	441	3.02806
20	200	446	3.08545
20	200	451	3.06015
20	200	456	2.98474
20	200	461	3.16936
20	200	466	3.18306
20	200	471	3.17839
20	200	476	3.21555
20	200	481	3.15186
20	200	486	3.31506
20	200	491	3.34881
20	200	496	3.30556
20	200	501	3.38528
20	200	506	3.35269
20	200	511	3.4181
20	200	516	3.61193
20	200	521	3.55518
20	200	526	3.67033
20	200	531	3.72852
20	200	536	3.6784
20	200	541	3.65746
20	200	546	3.7503
20	200	551	3.79769
20	200	556	3.92
20	200	561	3.85306
20	200	566	3.8443
20	200	571	3.96565
20	200	576	3.83643
20	200	581	3.95087
20	200	586	3.95737
20	200	591	4.18534
20	200	596	4.05728
20	200	601	4.13382
20	200	606	4.15248
20	200	611	4.09701
20	200	616	4.30491
20	200	621	4.21075
20	200	626	4.17813
20	200	631	4.25571
20	200	636	4.26102
20	200	641	4.36502
20	200	646	4.44749
20	200	651	4.52356
20	200	656	4.65513
20	200	661	4.6445
20	200	666	4.62145
20	200	671	4.55355
20	200	676	4.69756
20	200	681	4.86931
20	200	686	4.67999
20	200	691	4.60731
20	200	696	4.72976
20	200	701	4.71972
20	200	706	4.93606
20	200	711	4.83953
20	200	716	4.84459
20	200	721	4.94208
20	200	726	4.88137
20	200	731	4.88978
20	200	736	5.23811
20	200	741	5.0349
20	200	746	5.04199
20	200	751	5.13987
20	200	756	5.09641
20	200	761	5.33482
20	200	766	5.3895
20	200	771	5.37849
20	200	776	5.50344
20	200	781	5.70624
20	200	786	5.42144
20	200	791	5.47165
20	200	796	5.42981
20	200	801	5.4113
20	200	806	5.52661
20	200	811	5.56379
20	200	816	5.60618
20	200	821	5.70549
20	200	826	5.72928
20	200	831	5.68409
20	200	836	5.8588
20	200	841	5.92106
20	200	846	5.97702
20	200	851	5.82831
20	200	856	6.1068
20	200	861	6.00281
20	200	866	5.99433
20	200	871	6.0603
20	200	876	5.92613
20	200	881	6.30626
20	200	886	6.0712
20	200	891	6.175
20	200	896	6.18266
20	200	901	6.1841
20	200	906	6.39277
20	200	911	6.48133
20	200	916	6.34274
20	200	921	6.37674
20	200	926	6.36947
20	200	931	6.62099
20	200	936	6.45796
20	200	941	6.6353
20	200	946	6.51535
20	200	951	6.62653
20	200	956	6.51088
20	200	961	6.79136
20	200	966	6.77275
20	200	971	6.68547
20	200	976	6.7516
20	200	981	7.08028
20	200	986	6.90815
20	200	991	7.00569
20	200	996	6.96341
20	200	1001	6.85445
20	200	1006	7.07787
20	200	1011	7.1706
20	200	1016	6.92968
20	200	1021	6.91165
20	200	1026	7.37475
20	200	1031	7.32913
20	200	1036	7.29909
20	200	1041	7.17571
20	200	1046	7.46097
20	200	1051	7.19258
20	200	1056	7.40122
20	200	1061	7.53001
20	200	1066	7.45663
20	200	1071	7.54089
20	200	1076	7.48201
20	200	1081	7.52324
20	200	1086	7.47801
20	200	1091	7.47583
20	200	1096	7.78925
20	200	1101	7.75024
20	200	1106	7.68683
20	200	1111	8.06901
20	200	1116	7.83525
20	200	1121	7.86455
20	200	1126	7.83849
20	200	1131	7.60327
20	200	1136	7.9685
20	200	1141	8.14702
20	200	1146	8.12076
20	200	1151	7.94193
20	200	1156	7.88431
20	200	1161	8.05375
20	200	1166	8.19059
20	200	1171	8.12644
20	200	1176	8.24461
20	200	1181	8.36108
20	200	1186	8.2606
20	200	1191	8.45076
20	200	1196	8.38723
20	200	1201	8.53936
20	200	1206	8.6503
20	200	1211	8.29385
20	200	1216	8.64925
20	200	1221	8.63138
20	200	1226	8.69524
20	200	1231	8.7051
20	200	1236	8.76288
20	200	1241	8.59251
20	200	1246	8.95458
20	200	1251	8.88849
20	200	1256	8.84037
20	200	1261	8.8023
20	200	1266	8.87303
20	200	1271	9.08257
20	200	1276	8.86675
20	200	1281	9.1694
20	200	1286	9.07643
20	200	1291	9.30928
20	200	1296	9.004
20	200	1301	9.19809
20	200	1306	9.39311
20	200	1311	9.39404
20	200	1316	9.32741
20	200	1321	9.26124
20	200	1326	9.42838
20	200	1331	9.10955
20	200	1336	9.50735
20	200	1341	9.69986
20	200	1346	9.396
20	200	1351	9.45013
20	200	1356	9.82198
20	200	1361	9.81583
20	200	1366	9.59879
20	200	1371	9.99409
20	200	1376	9.58842
20	200	1381	9.74144
20	200	1386	9.97322
20	200	1391	9.84003
20	200	1396	10.053
20	200	1401	9.77643
20	200	1406	9.88578
20	200	1411	10.0026
20	200	1416	10.042
20	200	1421	10.1918
20	200	1426	9.95155
20	200	1431	10.1569
20	200	1436	10.1915
20	200	1441	9.83661
20	200	1446	10.3782
20	200	1451	10.359
20	200	1456	10.5929
20	200	1461	10.423
20	200	1466	10.5186
20	200	1471	10.8051
20	200	1476	10.3231
20	200	1481	10.5215
20	200	1486	10.4227
20	200	1491	10.4284
20	200	1496	10.1968
20	200	1501	10.391
20	200	1506	10.831
20	200	1511	10.7645
20	200	1516	10.6738
20	200	1521	10.9973
20	200	1526	10.8978
20	200	1531	10.6998
20	200	1536	10.7617
20	200	1541	11.034
20	200	1546	10.7583
20	200	1551	11.125
20	200	1556	11.0727
20	200	1561	11.2165
20	200	1566	11.4881
20	200	1571	11.3255
20	200	1576	11.052
20	200	1581	11.3656
20	200	1586	11.2334
20	200	1591	11.6636
20	200	1596	11.3732
20	200	1601	11.5009
20	200	1606	11.2921
20	200	1611	11.4534
20	200	1616	11.6354
20	200	1621	11.8016
20	200	1626	11.4916
20	200	1631	11.5292
20	200	1636	11.7367
20	200	1641	11.7682
20	200	1646	11.6794
20	200	1651	11.3498
20	200	1656	11.8284
20	200	1661	11.8426
20	200	1666	11.9552
20	200	1671	12.0161
20	200	1676	11.9243
20	200	1681	11.9612
20	200	1686	12.4032
20	200	1691	12.2712
20	200	1696	12.0121
20	200	1701	12.3669
20	200	1706	12.5508
20	200	1711	12.3649
20	200	1716	12.1267
20	200	1721	12.6498
20	200	1726	12.0345
20	200	1731	12.2608
20	200	1736	12.4022
20	200	1741	12.3184
20	200	1746	12.7497
20	200	1751	12.7508
20	200	1756	12.4942
20	200	1761	12.2644
20	200	1766	12.6284
20	200	1771	12.9692
20	200	1776	12.876
20	200	1781	12.6558
20	200	1786	13.1022
20	200	1791	12.8012
20	200	1796	12.8169
20	200	1801	13.151
20	200	1806	13.0606
20	200	1811	13.0522
20	200	1816	12.9424
20	200	1821	13.1939
20	200	1826	13.0179
20	200	1831	13.3091
20	200	1836	13.4785
20	200	1841	13.1432
20	200	1846	13.1113
20	200	1851	13.5214
20	200	1856	13.5674
20	200	1861	13.347
20	200	1866	13.5104
20	200	1871	13.6373
20	200	1876	13.4648
20	200	1881	13.8579
20	200	1886	13.3604
20	200	1891	13.6246
20	200	1896	13.5733
20	200	1901	13.9304
20	200	1906	13.7396
20	200	1911	13.7394
20	200	1916	14.0618
20	200	1921	14.0679
20	200	1926	13.8478
20	200	1931	13.7802
20	200	1936	13.5894
20	200	1941	13.6356
20	200	1946	13.7294
20	200	1951	13.6233
20	200	1956	14.3619
20	200	1961	14.3497
20	200	1966	14.0123
20	200	1971	14.6632
20	200	1976	14.1602
20	200	1981	14.0438
20	200	1986	14.1648
20	200	1991	14.2765
20	200	1996	16.5561
20	200	2001	16.4679
20	200	2006	14.7373
20	200	2011	14.8634
20	200	2016	14.8121
20	200	2021	14.7258
20	200	2026	14.835
20	200	2031	14.8066
20	200	2036	14.9208
20	200	2041	14.8261
20	200	2046	14.8386
20	200	2051	15.4335
20	200	2056	15.4386
20	200	2061	15.3434
20	200	2066	15.2392
20	200	2071	15.6582
20	200	2076	15.7821
20	200	2081	15.4025
20	200	2086	15.7109
20	200	2091	15.9614
20	200	2096	15.6141
20	200	2101	16.2039
20	200	2106	15.6593
20	200	2111	16.0512
20	200	2116	15.6561
20	200	2121	15.6521
20	200	2126	16.0219
20	200	2131	16.0532
20	200	2136	16.106
20	200	2141	15.9326
20	200	2146	15.9817
20	200	2151	16.0294
20	200	2156	16.1904
20	200	2161	16.2771
20	200	2166	16.4058
20	200	2171	16.0312
20	200	2176	16.3151
20	200	2181	16.3803
20	200	2186	16.3327
20	200	2191	17.0819
20	200	2196	16.5879
20	200	2201	16.5102
20	200	2206	16.4155
20	200	2211	16.4223
20	200	2216	16.3386
20	200	2221	16.8261
20	200	2226	16.6103
20	200	2231	16.8555
20	200	2236	17.0385
20	200	2241	17.1603
20	200	2246	16.6615
20	200	2251	16.8581
20	200	2256	16.4811
20	200	2261	17.2068
20	200	2266	17.0394
20	200	2271	16.8334
20	200	2276	16.986
20	200	2281	17.0088
20	200	2286	16.9889
20	200	2291	16.8724
20	200	2296	16.7552
20	200	2301	17.2052
20	200	2306	17.7303
20	200	2311	17.0313
20	200	2316	17.986
20	200	2321	17.1969
20	200	2326	17.5706
20	200	2331	17.4071
20	200	2336	17.6236
20	200	2341	17.5535
20	200	2346	17.7541
20	200	2351	17.8211
20	200	2356	17.5245
20	200	2361	17.6054
20	200	2366	18.0972
20	200	2371	17.8153
20	200	2376	17.6251
20	200	2381	17.7127
20	200	2386	17.5017
20	200	2391	18.1589
20	200	2396	17.4744
20	200	2401	17.6573
20	200	2406	17.7357
20	200	2411	17.7548
20	200	2416	18.3182
20	200	2421	18.6097
20	200	2426	18.4734
20	200	2431	18.4179
20	200	2436	19.1662
20	200	2441	18.494
20	200	2446	19.0469
20	200	2451	18.6425
20	200	2456	18.641
20	200	2461	19.1782
20	200	2466	18.8741
20	200	2471	18.7831
20	200	2476	18.615
20	200	2481	19.6058
20	200	2486	19.1075
20	200	2491	19.3677
20	200	2496	19.5951
20	200	2501	18.6181
20	200	2506	19.0179
20	200	2511	18.8215
20	200	2516	18.9292
20	200	2521	19.1037
20	200	2526	19.1933
20	200	2531	19.5283
20	200	2536	19.1665
20	200	2541	19.1303
20	200	2546	19.5588
20	200	2551	19.4662
20	200	2556	19.4996
20	200	2561	19.0232
20	200	2566	19.034
20	200	2571	19.9192
20	200	2576	19.4209
20	200	2581	19.3379
20	200	2586	19.656
20	200	2591	19.8209
20	200	2596	19.3618
20	200	2601	19.5363
20	200	2606	19.6903
20	200	2611	19.7999
20	200	2616	20.3684
20	200	2621	19.7273
20	200	2626	19.9171
20	200	2631	20.4613
20	200	2636	19.4983
20	200	2641	19.6448
20	200	2646	20.2465
20	200	2651	20.7535
20	200	2656	19.9432
20	200	2661	20.2827
20	200	2666	20.1373
20	200	2671	20.4523
20	200	2676	20.4126
20	200	2681	20.5044
20	200	2686	20.0541
20	200	2691	19.9529
20	200	2696	20.4867
20	200	2701	19.9899
20	200	2706	20.4974
20	200	2711	20.6175
20	200	2716	20.4122
20	200	2721	20.259
20	200	2726	20.0148
20	200	2731	19.9765
20	200	2736	20.9156
20	200	2741	20.6031
20	200	2746	20.8506
20	200	2751	20.8396
20	200	2756	20.7514
20	200	2761	21.3949
20	200	2766	19.96
20	200	2771	21.0762
20	200	2776	20.644
20	200	2781	21.1332
20	200	2786	21.2858
20	200	2791	21.3061
20	200	2796	21.4567
20	200	2801	21.0437
20	200	2806	21.3468
20	200	2811	21.0034
20	200	2816	21.4852
20	200	2821	21.1512
20	200	2826	21.8217
20	200	2831	21.6438
20	200	2836	21.5189
20	200	2841	21.5467
20	200	2846	21.4526
20	200	2851	21.7229
20	200	2856	21.6181
20	200	2861	21.3687
20	200	2866	21.8827
20	200	2871	21.6918
20	200	2876	22.2165
20	200	2881	21.3526
20	200	2886	21.7932
20	200	2891	21.9946
20	200	2896	22.1834
20	200	2901	21.618
20	200	2906	22.0406
20	200	2911	22.2387
20	200	2916	22.0787
20	200	2921	22.519
20	200	2926	21.5826
20	200	2931	21.8513
20	200	2936	22.1357
20	200	2941	22.4175
20	200	2946	22.3181
20	200	2951	22.4977
20	200	2956	22.5847
20	200	2961	22.7172
20	200	2966	22.1146
20	200	2971	22.5936
20	200	2976	21.8648
20	200	2981	23.1601
20	200	2986	22.6732
20	200	2991	22.1568
20	200	2996	22.6202
20	200	3001	23.2284
20	200	3006	22.3997
20	200	3011	23.1081
20	200	3016	23.0214
20	200	3021	22.9844
20	200	3026	22.8763
20	200	3031	22.5676
20	200	3036	23.4657
20	200	3041	23.3393
20	200	3046	22.5145
20	200	3051	23.1553
20	200	3056	22.0582
20	200	3061	23.2266
20	200	3066	23.5208
20	200	3071	23.4366
20	200	3076	23.331
20	200	3081	24.0277
20	200	3086	23.4104
20	200	3091	23.1426
20	200	3096	23.8515
20	200	3101	23.956
20	200	3106	23.3011
20	200	3111	23.2228
20	200	3116	24.1565
20	200	3121	23.8104
20	200	3126	24.3432
20	200	3131	24.2129
20	200	3136	23.989
20	200	3141	24.466
20	200	3146	24.4724
20	200	3151	24.1595
20	200	3156	24.9455
20	200	3161	24.4092
20	200	3166	24.3268
20	200	3171	24.8008
20	200	3176	25.0554
20	200	3181	24.4454
20	200	3186	24.6691
20	200	3191	23.7628
20	200	3196	23.27
20	200	3201	24.481
20	200	3206	24.7319
20	200	3211	24.4497
20	200	3216	25.0558
20	200	3221	24.2682
20	200	3226	24.5753
20	200	3231	24.4393
20	200	3236	24.0318
20	200	3241	24.4786
20	200	3246	24.3435
20	200	3251	24.2824
20	200	3256	23.7054
20	200	3261	25.6763
20	200	3266	24.8429
20	200	3271	24.242
20	200	3276	25.4363
20	200	3281	24.574
20	200	3286	25.2595
20	200	3291	25.1207
20	200	3296	24.6677
20	200	3301	25.3843
20	200	3306	25.4028
20	200	3311	25.447
20	200	3316	25.6849
20	200	3321	25.1957
20	200	3326	25.1742
20	200	3331	25.3465
20	200	3336	25.6185
20	200	3341	25.4895
20	200	3346	25.7283
20	200	3351	25.6003
20	200	3356	25.1835
20	200	3361	25.836
20	200	3366	26.6387
20	200	3371	26.5937
20	200	3376	26.0322
20	200	3381	26.6773
20	200	3386	26.034
20	200	3391	26.2391
20	200	3396	25.9612
20	200	3401	26.4805
20	200	3406	25.4356
20	200	3411	25.8495
20	200	3416	26.8104
20	200	3421	25.7516
20	200	3426	26.118
20	200	3431	26.5605
20	200	3436	27.2002
20	200	3441	26.9863
20	200	3446	26.59
20	200	3451	25.8069
20	200	3456	26.4769
20	200	3461	26.3813
20	200	3466	26.6192
20	200	3471	26.6304
20	200	3476	26.695
20	200	3481	26.0613
20	200	3486	26.2702
20	200	3491	26.6461
20	200	3496	26.8549
20	200	3501	25.834
20	200	3506	26.735
20	200	3511	26.7602
20	200	3516	27.0219
20	200	3521	26.9269
20	200	3526	26.4979
20	200	3531	27.1358
20	200	3536	27.1761
20	200	3541	26.2357
20	200	3546	26.3347
20	200	3551	26.9999
20	200	3556	27.0143
20	200	3561	27.5938
20	200	3566	26.0138
20	200	3571	27.6286
20	200	3576	27.0588
20	200	3581	26.8786
20	200	3586	27.8075
20	200	3591	27.3922
20	200	3596	27.3385
20	200	3601	27.6968
20	200	3606	27.9067
20	200	3611	27.4295
20	200	3616	27.3855
20	200	3621	27.6544
20	200	3626	26.7379
20	200	3631	27.4057
20	200	3636	27.6079
20	200	3641	28.0333
20	200	3646	28.2163
20	200	3651	27.8593
20	200	3656	28.1222
20	200	3661	28.0795
20	200	3666	27.7447
20	200	3671	28.8639
20	200	3676	27.7762
20	200	3681	28.3021
20	200	3686	27.6581
20	200	3691	27.9507
20	200	3696	27.7852
20	200	3701	28.827
20	200	3706	28.9775
20	200	3711	28.252
20	200	3716	28.2639
20	200	3721	28.9273
20	200	3726	28.5731
20	200	3731	28.8265
20	200	3736	28.799
20	200	3741	28.2624
20	200	3746	29.1751
20	200	3751	28.1636
20	200	3756	28.4871
20	200	3761	28.6534
20	200	3766	27.9814
20	200	3771	28.583
20	200	3776	29.4296
20	200	3781	28.805
20	200	3786	28.1877
20	200	3791	29.2683
20	200	3796	28.8496
20	200	3801	29.6317
20	200	3806	28.9192
20	200	3811	28.861
20	200	3816	29.4162
20	200	3821	28.7205
20	200	3826	29.185
20	200	3831	29.0354
20	200	3836	29.5949
20	200	3841	29.2598
20	200	3846	29.9511
20	200	3851	28.9443
20	200	3856	29.7488
20	200	3861	29.4305
20	200	3866	29.4726
20	200	3871	29.5928
20	200	3876	30.1313
20	200	3881	30.0697
20	200	3886	30.5267
20	200	3891	29.6144
20	200	3896	29.7809
20	200	3901	30.0904
20	200	3906	30.9427
20	200	3911	30.5936
20	200	3916	30.8752
20	200	3921	30.1037
20	200	3926	29.3644
20	200	3931	30.8661
20	200	3936	30.1668
20	200	3941	30.659
20	200	3946	30.8687
20	200	3951	30.3844
20	200	3956	29.7114
20	200	3961	30.6249
20	200	3966	30.4106
20	200	3971	30.5193
20	200	3976	29.9561
20	200	3981	29.8785
20	200	3986	30.521
20	200	3991	30.5692
20	200	3996	30.2474
20	200	4001	31.3803
20	200	4006	30.9688
20	200	4011	31.2658
20	200	4016	30.5969
20	200	4021	30.377
20	200	4026	30.9928
20	200	4031	30.6032
20	200	4036	31.298
20	200	4041	31.4738
20	200	4046	31.4838
20	200	4051	31.3744
20	200	4056	31.8032
20	200	4061	31.298
20	200	4066	31.4937
20	200	4071	31.5521
20	200	4076	31.6853
20	200	4081	31.6509
20	200	4086	31.0144
20	200	4091	32.1396
20	200	4096	31.9487
20	200	4101	35.585
20	200	4106	37.2095
20	200	4111	38.2125
20	200	4116	38.4816
20	200	4121	38.313
20	200	4126	37.9781
20	200	4131	38.4927
20	200	4136	38.6872
20	200	4141	38.3454
20	200	4146	38.7821
20	200	4151	38.1635
20	200	4156	38.1938
20	200	4161	38.4141
20	200	4166	39.1626
20	200	4171	38.3403
20	200	4176	38.9967
20	200	4181	39.4011
20	200	4186	38.9769
20	200	4191	39.5279
20	200	4196	38.4866
20	200	4201	39.5623
20	200	4206	38.7373
20	200	4211	37.8224
20	200	4216	38.4212
20	200	4221	39.1021
20	200	4226	39.5477
20	200	4231	38.765
20	200	4236	39.3401
20	200	4241	39.4156
20	200	4246	39.9152
20	200	4251	38.6368
20	200	4256	39.0964
20	200	4261	40.188
20	200	4266	39.139
20	200	4271	40.1417
20	200	4276	39.1813
20	200	4281	40.2005
20	200	4286	39.5872
20	200	4291	39.1349
20	200	4296	39.9246
20	200	4301	40.1303
20	200	4306	38.9285
20	200	4311	40.2312
20	200	4316	39.4742
20	200	4321	40.4953
20	200	4326	40.6282
20	200	4331	39.6039
20	200	4336	39.8902
20	200	4341	40.5211
20	200	4346	40.089
20	200	4351	39.3567
20	200	4356	39.5867
20	200	4361	39.6075
20	200	4366	40.1113
20	200	4371	40.5835
20	200	4376	40.6113
20	200	4381	39.6051
20	200	4386	40.3952
20	200	4391	40.697
20	200	4396	39.5155
20	200	4401	40.023
20	200	4406	40.9297
20	200	4411	41.1082
20	200	4416	40.5066
20	200	4421	40.8351
20	200	4426	39.9829
20	200	4431	39.3745
20	200	4436	41.109
20	200	4441	40.8175
20	200	4446	41.6113
20	200	4451	40.3496
20	200	4456	41.1939
20	200	4461	40.8428
20	200	4466	41.6451
20	200	4471	40.2954
20	200	4476	40.8533
20	200	4481	41.3697
20	200	4486	40.9905
20	200	4491	40.9152
20	200	4496	41.6526
20	200	4501	40.1616
20	200	4506	41.1102
20	200	4511	40.4293
20	200	4516	41.0181
20	200	4521	43.0577
20	200	4526	41.5126
20	200	4531	40.6585
20	200	4536	41.4793
20	200	4541	42.1538
20	200	4546	42.0339
20	200	4551	41.0365
20	200	4556	41.5844
20	200	4561	42.3628
20	200	4566	42.9705
20	200	4571	42.1628
20	200	4576	42.4983
20	200	4581	41.9971
20	200	4586	41.8442
20	200	4591	43.0351
20	200	4596	42.9384
20	200	4601	42.6711
20	200	4606	42.3985
20	200	4611	41.7205
20	200	4616	41.8012
20	200	4621	42.9403
20	200	4626	43.9126
20	200	4631	42.1751
20	200	4636	42.5903
20	200	4641	43.1097
20	200	4646	41.9084
20	200	4651	42.4178
20	200	4656	43.7857
20	200	4661	43.2393
20	200	4666	43.6804
20	200	4671	42.8325
20	200	4676	42.0786
20	200	4681	42.8408
20	200	4686	42.4606
20	200	4691	43.3971
20	200	4696	43.003
20	200	4701	43.8458
20	200	4706	44.0683
20	200	4711	43.6106
20	200	4716	44.6101
20	200	4721	42.926
20	200	4726	43.5561
20	200	4731	43.5752
20	200	4736	43.55
20	200	4741	43.1453
20	200	4746	43.0955
20	200	4751	44.5952
20	200	4756	43.7705
20	200	4761	43.487
20	200	4766	44.5328
20	200	4771	43.3277
20	200	4776	44.3822
20	200	4781	45.2638
20	200	4786	44.6539
20	200	4791	43.7432
20	200	4796	44.4687
20	200	4801	43.3495
20	200	4806	44.0121
20	200	4811	44.1886
20	200	4816	43.6798
20	200	4821	44.4804
20	200	4826	44.1063
20	200	4831	44.5109
20	200	4836	44.0285
20	200	4841	44.2934
20	200	4846	44.4894
20	200	4851	44.7194
20	200	4856	45.2464
20	200	4861	45.9661
20	200	4866	45.3377
20	200	4871	45.2738
20	200	4876	44.6263
20	200	4881	45.2975
20	200	4886	44.56
20	200	4891	45.6397
20	200	4896	44.1383
20	200	4901	45.9932
20	200	4906	46.0955
20	200	4911	44.4416
20	200	4916	44.7119
20	200	4921	44.6026
20	200	4926	45.1813
20	200	4931	45.5948
20	200	4936	45.0514
20	200	4941	46.4816
20	200	4946	45.0026
20	200	4951	46.199
20	200	4956	46.1619
20	200	4961	44.9964
20	200	4966	45.7966
20	200	4971	45.0898
20	200	4976	45.2625
20	200	4981	45.2205
20	200	4986	46.0745
20	200	4991	45.0665
20	200	4996	46.5071
20	300	1	0.247471
20	300	6	0.267711
20	300	11	0.310881
20	300	16	0.339692
20	300	21	0.397931
20	300	26	0.425692
20	300	31	0.533692
20	300	36	0.522062
20	300	41	0.554942
20	300	46	0.591553
20	300	51	0.626122
20	300	56	0.670393
20	300	61	0.759364
20	300	66	0.822573
20	300	71	0.841313
20	300	76	0.956834
20	300	81	0.938034
20	300	86	1.01917
20	300	91	1.04125
20	300	96	1.08069
20	300	101	1.12338
20	300	106	1.17183
20	300	111	1.20247
20	300	116	1.2286
20	300	121	1.36293
20	300	126	1.35101
20	300	131	1.40928
20	300	136	1.43948
20	300	141	1.52635
20	300	146	1.47668
20	300	151	1.50531
20	300	156	1.6223
20	300	161	1.61953
20	300	166	1.72524
20	300	171	1.81956
20	300	176	1.74301
20	300	181	1.84797
20	300	186	1.8963
20	300	191	1.9226
20	300	196	1.96209
20	300	201	1.99996
20	300	206	2.18348
20	300	211	2.03917
20	300	216	2.17652
20	300	221	2.24117
20	300	226	2.24712
20	300	231	2.28486
20	300	236	2.40784
20	300	241	2.44512
20	300	246	2.49953
20	300	251	2.45394
20	300	256	2.58303
20	300	261	2.68295
20	300	266	2.6777
20	300	271	2.68633
20	300	276	2.78313
20	300	281	2.86221
20	300	286	2.96808
20	300	291	2.92606
20	300	296	2.9593
20	300	301	2.97637
20	300	306	3.06403
20	300	311	3.26111
20	300	316	3.18681
20	300	321	3.11009
20	300	326	3.20248
20	300	331	3.39088
20	300	336	3.38495
20	300	341	3.30133
20	300	346	3.45392
20	300	351	3.48111
20	300	356	3.56561
20	300	361	3.57449
20	300	366	3.63099
20	300	371	3.60971
20	300	376	3.80862
20	300	381	3.74251
20	300	386	3.65908
20	300	391	3.85582
20	300	396	3.96887
20	300	401	3.93309
20	300	406	3.87879
20	300	411	4.09045
20	300	416	4.0704
20	300	421	4.11016
20	300	426	4.14814
20	300	431	4.22918
20	300	436	4.30178
20	300	441	4.16568
20	300	446	4.43807
20	300	451	4.46011
20	300	456	4.51129
20	300	461	4.63002
20	300	466	4.64192
20	300	471	4.71015
20	300	476	4.81529
20	300	481	4.73877
20	300	486	4.81732
20	300	491	4.9384
20	300	496	4.87802
20	300	501	4.91611
20	300	506	5.08595
20	300	511	5.09292
20	300	516	5.25475
20	300	521	5.38444
20	300	526	5.29961
20	300	531	5.34996
20	300	536	5.15359
20	300	541	5.17809
20	300	546	5.45418
20	300	551	5.45802
20	300	556	5.63069
20	300	561	5.50508
20	300	566	5.49858
20	300	571	5.71841
20	300	576	5.69526
20	300	581	5.90801
20	300	586	5.98238
20	300	591	5.96271
20	300	596	5.88098
20	300	601	6.11184
20	300	606	6.17189
20	300	611	6.20958
20	300	616	6.16265
20	300	621	6.17147
20	300	626	6.18316
20	300	631	6.25822
20	300	636	6.39116
20	300	641	6.39044
20	300	646	6.27095
20	300	651	6.48256
20	300	656	6.32865
20	300	661	6.54313
20	300	666	6.89166
20	300	671	6.40525
20	300	676	6.69295
20	300	681	6.86875
20	300	686	6.71598
20	300	691	7.01715
20	300	696	7.12509
20	300	701	7.16668
20	300	706	7.3985
20	300	711	7.44721
20	300	716	7.62543
20	300	721	10.1428
20	300	726	7.56932
20	300	731	7.13745
20	300	736	7.51696
20	300	741	7.29552
20	300	746	7.35053
20	300	751	7.79889
20	300	756	7.67423
20	300	761	7.72562
20	300	766	7.62124
20	300	771	7.73865
20	300	776	7.76372
20	300	781	7.67487
20	300	786	7.84467
20	300	791	8.09976
20	300	796	8.03197
20	300	801	8.04258
20	300	806	8.02753
20	300	811	8.27861
20	300	816	8.28134
20	300	821	8.36599
20	300	826	8.36588
20	300	831	8.57635
20	300	836	8.75911
20	300	841	8.81693
20	300	846	8.37967
20	300	851	8.44921
20	300	856	8.68278
20	300	861	8.75063
20	300	866	8.68674
20	300	871	8.48069
20	300	876	8.76134
20	300	881	8.87831
20	300	886	8.85977
20	300	891	9.07761
20	300	896	9.24022
20	300	901	8.97878
20	300	906	9.04753
20	300	911	9.71383
20	300	916	9.30691
20	300	921	9.59031
20	300	926	9.33485
20	300	931	9.41944
20	300	936	9.38041
20	300	941	9.73434
20	300	946	9.46806
20	300	951	9.65218
20	300	956	9.88218
20	300	961	9.50812
20	300	966	9.95573
20	300	971	9.81488
20	300	976	9.92017
20	300	981	9.84792
20	300	986	9.96558
20	300	991	10.0626
20	300	996	10.0398
20	300	1001	10.2936
20	300	1006	10.4678
20	300	1011	10.4913
20	300	1016	10.0217
20	300	1021	10.4974
20	300	1026	11.4937
20	300	1031	10.5414
20	300	1036	10.7451
20	300	1041	11.0841
20	300	1046	10.9898
20	300	1051	10.655
20	300	1056	11.0874
20	300	1061	11.0995
20	300	1066	11.0057
20	300	1071	11.0684
20	300	1076	11.5354
20	300	1081	11.5371
20	300	1086	11.606
20	300	1091	11.4363
20	300	1096	11.3601
20	300	1101	11.7546
20	300	1106	11.6236
20	300	1111	11.5962
20	300	1116	11.792
20	300	1121	11.6179
20	300	1126	11.8206
20	300	1131	11.7358
20	300	1136	11.8395
20	300	1141	11.8872
20	300	1146	12.25
20	300	1151	12.5027
20	300	1156	11.9833
20	300	1161	12.3611
20	300	1166	12.2511
20	300	1171	12.5048
20	300	1176	12.2101
20	300	1181	11.939
20	300	1186	12.2131
20	300	1191	12.7679
20	300	1196	12.7109
20	300	1201	12.5858
20	300	1206	12.4302
20	300	1211	12.6082
20	300	1216	12.6066
20	300	1221	12.4804
20	300	1226	12.9958
20	300	1231	12.906
20	300	1236	12.5559
20	300	1241	12.7261
20	300	1246	13.3006
20	300	1251	13.6407
20	300	1256	12.8346
20	300	1261	12.8523
20	300	1266	13.4561
20	300	1271	13.1304
20	300	1276	13.5638
20	300	1281	13.382
20	300	1286	13.9419
20	300	1291	13.6869
20	300	1296	13.7071
20	300	1301	13.7495
20	300	1306	13.9684
20	300	1311	13.8979
20	300	1316	14.062
20	300	1321	13.7872
20	300	1326	13.9776
20	300	1331	14.1405
20	300	1336	14.1544
20	300	1341	14.2824
20	300	1346	14.6233
20	300	1351	14.2661
20	300	1356	14.3351
20	300	1361	14.4997
20	300	1366	14.3529
20	300	1371	14.3867
20	300	1376	14.5215
20	300	1381	14.3998
20	300	1386	15.0962
20	300	1391	14.5131
